date,sales,customers,promo_share,pct_stores_open,year,month,quarter,day_of_week,day_of_year,is_weekend,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,is_construction_peak,is_post_monsoon_peak,is_monsoon_dip,trend_days
2021-02-12,89581.46,257,0.15,1.0,2021,2,1,4,43,0,6,116244.31999999999,94610.29,93634.97,88864.48,119143.13,12655.337849312238,119096.22142857143,12676.828357820323,118589.23833333333,12915.83829951163,0,0,0,408
2021-02-13,136947.57,379,0.15,1.0,2021,2,1,5,44,1,6,89581.46,135198.29,136654.55,138126.98,118424.72571428571,14314.123667323474,118806.68499999998,13332.429759642077,117698.31933333333,13958.296561729365,0,0,0,409
2021-02-14,118467.86,337,0.1,1.0,2021,2,1,6,45,1,6,136947.57,127316.83,129019.34,127288.51999999999,118674.62285714287,14666.691172473951,118827.615,13362.79903158727,118389.34466666666,14388.933181842773,0,0,0,410
2021-02-15,121045.48,363,0.0,1.0,2021,2,1,0,46,0,7,118467.86,123751.48,122843.04000000001,130853.29000000001,117410.4842857143,14170.62490963249,118073.93785714285,13037.351457511342,119376.12400000001,13265.559598951,0,0,0,411
2021-02-16,112993.47,317,0.0,1.0,2021,2,1,1,47,0,7,121045.48,119833.17,121262.25,120435.06,117023.91285714286,14004.752567643793,117945.5407142857,12995.555024807543,118806.74066666668,12791.084314178102,0,0,0,412
2021-02-17,112527.69,311,0.1,1.0,2021,2,1,2,48,0,7,112993.47,117047.53,118149.12,112577.19,116046.81285714285,14014.683014286318,117354.91357142858,13021.096885154182,118330.239,12730.340109867946,0,0,0,413
2021-02-18,117030.81999999999,333,0.1,1.0,2021,2,1,3,49,0,7,112527.69,116244.31999999999,111781.92,114177.23,115401.12142857144,14064.92332531948,116953.38285714286,13081.256937835198,117719.38566666665,12547.061388034303,0,0,0,414
2021-02-19,93174.86,268,0.15,1.0,2021,2,1,4,50,0,7,117030.81999999999,89581.46,94610.29,89915.16,115513.47857142857,14075.918996597795,117328.30428571427,12996.58157214799,117605.91100000001,12537.043972345578,0,0,0,415
2021-02-20,134497.87,359,0.1,1.0,2021,2,1,5,51,1,7,93174.86,136947.57,135198.29,136850.97,116026.82142857143,12996.721508779923,117225.77357142858,13193.757980468921,116959.16666666667,13283.625578078778,0,0,0,416
2021-02-21,19245.98,53,0.15,0.45,2021,2,1,6,52,1,7,134497.87,118467.86,127316.83,122214.26,115676.86428571427,12356.73395620772,117175.74357142858,13121.494906812066,117636.52133333334,13649.920056760657,0,0,0,417
2021-02-22,122626.77,353,0.1,1.0,2021,2,1,0,53,0,8,19245.98,121045.48,123751.48,117880.65,101502.30999999998,38298.897083867436,109456.39714285715,28944.798657082247,115280.882,22088.413922511267,0,0,0,418
2021-02-23,119129.35,329,0.1,1.0,2021,2,1,1,54,0,8,122626.77,112993.47,119833.17,120356.95,101728.20857142856,38437.792194086585,109376.06071428572,28903.60208188911,114806.74200000001,21759.65261096492,0,0,0,419
2021-02-24,116547.03,346,0.2,1.0,2021,2,1,2,55,0,8,119129.35,112527.69,117047.53,121451.11,102604.76285714285,38805.70917744613,109325.78785714286,28884.620484905834,114703.91166666667,21730.709531415672,0,0,0,420
2021-02-25,122672.70999999999,343,0.25,1.0,2021,2,1,3,56,0,8,116547.03,117030.81999999999,116244.31999999999,116812.36,103178.95428571428,39006.223537642014,109290.03785714286,28874.63626241968,114659.45766666667,21725.350280444873,0,0,0,421
2021-02-26,95328.34,270,0.25,1.0,2021,2,1,4,57,0,8,122672.70999999999,93174.86,89581.46,93634.97,103984.93857142856,39396.484406206655,109749.20857142856,29044.345664285203,114736.64966666666,21750.391621806146,0,0,0,422
2021-02-27,133759.09,385,0.0,1.0,2021,2,1,5,58,1,8,95328.34,134497.87,136947.57,136654.55,104292.57857142857,39306.306332296735,110159.7,28776.762151213,113865.89066666666,21993.85369066346,0,0,0,423
2021-02-28,121595.3,335,0.05,1.0,2021,2,1,6,59,1,8,133759.09,19245.98,118467.86,129019.34,104187.03857142858,39212.56601221541,109931.95142857141,28560.248835733844,114430.78166666668,22287.806352159932,0,0,0,424
2021-03-01,155079.13999999998,431,0.25,1.0,2021,3,1,0,60,0,9,121595.3,122626.77,121045.48,122843.04000000001,118808.37,11671.423828421064,110155.34,28644.25691756418,115362.79266666666,21970.55102090194,1,0,0,425
2021-03-02,142911.33,414,0.0,1.0,2021,3,1,1,61,0,9,155079.13999999998,119129.35,112993.47,121262.25,123444.42285714285,18110.17430557176,112586.31571428571,30987.87922219893,115976.94566666667,22827.07259210956,1,0,0,426
2021-03-03,142922.93,381,0.15,1.0,2021,3,1,2,62,0,9,142911.33,116547.03,112527.69,118149.12,126841.84857142856,19353.78339337768,114723.3057142857,32032.122233470152,116440.01200000002,23237.978833140645,1,0,0,427
2021-03-04,139681.45,378,0.2,1.0,2021,3,1,3,63,0,9,142922.93,122672.70999999999,117030.81999999999,111781.92,130609.83428571429,19581.65581149431,116894.39428571427,32890.43166384231,117109.34166666666,23713.09274567229,1,0,0,428
2021-03-05,108351.63,307,0.15,1.0,2021,3,1,4,64,0,9,139681.45,95328.34,93174.86,94610.29,133039.6542857143,19487.669430663813,118512.29642857144,33449.99853831988,117723.315,24060.238188365918,1,0,0,429
2021-03-06,167473.88,485,0.15,1.0,2021,3,1,5,65,1,9,108351.63,133759.09,134497.87,135198.29,134900.1242857143,15501.297992226182,119596.35142857142,32805.4078948007,117396.732,24120.676682415226,1,0,0,430
2021-03-07,152194.32,428,0.15,1.0,2021,3,1,6,66,1,9,167473.88,121595.3,19245.98,127316.83,139716.52285714285,19744.641350518134,121951.7807142857,35063.746409568215,119253.13066666666,25760.97852516153,1,0,0,431
2021-03-08,145697.68,416,0.0,1.0,2021,3,1,0,67,0,10,152194.32,155079.13999999998,122626.77,123751.48,144087.81142857144,18405.90815309351,131448.0907142857,19780.86311220365,121172.59833333334,26005.658600091967,1,0,0,432
2021-03-09,147866.72,410,0.25,1.0,2021,3,1,1,68,0,10,145697.68,142911.33,119129.35,119833.17,142747.60285714286,17803.904017510424,133096.01285714286,19949.72358252885,121522.578,26270.22644621529,1,0,0,433
2021-03-10,141439.88,407,0.15,1.0,2021,3,1,2,69,0,10,147866.72,142922.93,116547.03,117047.53,143455.51571428572,17909.702021717036,135148.68214285714,19880.425093417416,122207.57433333334,26691.069790774396,1,0,0,434
2021-03-11,136957.05,392,0.05,1.0,2021,3,1,3,70,0,10,141439.88,139681.45,122672.70999999999,116244.31999999999,143243.65142857144,17925.81701299779,136926.74285714285,19189.94855891009,122797.18766666666,26920.733972398513,1,0,0,435
2021-03-12,110534.19,316,0.1,1.0,2021,3,1,4,71,0,10,136957.05,108351.63,95328.34,89581.46,142854.45142857142,18045.22667967389,137947.05285714284,18748.44125808453,123367.98366666665,27037.007632023648,1,0,0,436
2021-03-13,161919.69999999998,451,0.0,1.0,2021,3,1,5,72,1,10,110534.19,167473.88,133759.09,136947.57,143166.2457142857,17355.380232404263,139033.185,16380.446708669893,123150.87233333333,27115.549473676976,1,0,0,437
2021-03-14,154915.44,428,0.1,1.0,2021,3,1,6,73,1,10,161919.69999999998,152194.32,121595.3,118467.86,142372.79142857142,16143.519407808228,141044.65714285715,17381.421680186184,124673.385,27982.82592975438,1,0,0,438
2021-03-15,152828.42,438,0.2,1.0,2021,3,1,0,74,0,11,154915.44,145697.68,155079.13999999998,121045.48,142761.52285714285,16449.3015964394,143424.66714285716,16784.375776106142,126851.18433333332,27698.482627282632,1,0,0,439
2021-03-16,145373.72,403,0.2,1.0,2021,3,1,1,75,0,11,152828.42,147866.72,142911.33,112993.47,143780.2,16876.683202629003,143263.90142857144,16674.578772508976,127380.546,28047.647459211286,1,0,0,440
2021-03-17,142676.97,396,0.1,1.0,2021,3,1,2,76,0,11,145373.72,141439.88,142922.93,112527.69,143424.05714285714,16802.214197681125,143439.78642857142,16683.558084014334,128277.408,28182.675533970174,1,0,0,441
2021-03-18,139050.02,390,0.05,1.0,2021,3,1,3,77,0,11,142676.97,136957.05,139681.45,117030.81999999999,143600.7842857143,16784.362586209878,143422.21785714285,16684.27371376308,128998.45766666667,28267.857969834196,1,0,0,442
2021-03-19,107880.04000000001,314,0.0,1.0,2021,3,1,4,78,0,11,139050.02,110534.19,108351.63,93174.86,143899.78,16664.50032162681,143377.1157142857,16696.01323374918,129867.00933333334,28159.23003397268,1,0,0,443
2021-03-20,162735.41,468,0.1,1.0,2021,3,1,5,79,1,11,107880.04000000001,161919.69999999998,167473.88,134497.87,143520.61571428573,17556.509431677907,143343.43071428573,16772.41554539158,129712.08766666666,28270.479089726377,1,0,0,444
2021-03-21,159398.83,436,0.2,1.0,2021,3,1,6,80,1,11,162735.41,154915.44,152194.32,19245.98,143637.14571428573,17701.097436556356,143004.96857142856,16288.852930129124,131235.574,28790.248948498473,1,0,0,445
2021-03-22,148600.5,432,0.1,1.0,2021,3,1,0,81,0,12,159398.83,152828.42,145697.68,122626.77,144277.63,18249.80516533624,143519.57642857142,16709.86466487671,133443.03966666668,28306.10906355934,1,0,0,446
2021-03-23,145756.92,426,0.15,1.0,2021,3,1,1,82,0,12,148600.5,145373.72,147866.72,119129.35,143673.64142857143,17987.726887558107,143726.92071428572,16756.9142298194,133913.12733333334,28441.0127393276,1,0,0,447
2021-03-24,141979.78,412,0.05,1.0,2021,3,1,2,83,0,12,145756.92,142676.97,141439.88,116547.03,143728.3842857143,17994.345021341986,143576.2207142857,16726.27891094133,138130.15866666666,18491.438011905706,1,0,0,448
2021-03-25,143838.49,409,0.2,1.0,2021,3,1,3,84,0,12,141979.78,139050.02,136957.05,122672.70999999999,143628.7857142857,18003.06187986908,143614.785,16721.596195281458,138775.259,18268.16054737436,1,0,0,449
2021-03-26,20378.38,58,0.1,0.55,2021,3,1,4,85,0,12,143838.49,107880.04000000001,110534.19,95328.34,144312.85285714286,17890.708332036225,144106.31642857142,16611.616175939696,139598.897,17905.275840518356,1,0,0,450
2021-03-27,173730.27,485,0.25,1.0,2021,3,1,5,86,1,12,20378.38,162735.41,161919.69999999998,133759.09,131812.6157142857,49764.57387377855,137666.61571428573,36361.680423193895,136393.27533333332,27960.089153262972,1,0,0,451
2021-03-28,160785.53,459,0.1,1.0,2021,3,1,6,87,1,12,173730.27,159398.83,154915.44,121595.3,133383.31,51059.89595177805,138510.22785714286,37097.21632142701,138095.194,28641.742158007633,1,0,0,452
2021-03-29,150291.4,414,0.1,1.0,2021,3,1,0,88,0,13,160785.53,148600.5,152828.42,155079.13999999998,133581.41,51180.20047249132,138929.52,37329.34686097658,140277.10033333334,27750.836278694514,1,0,0,453
2021-03-30,145348.63,390,0.1,1.0,2021,3,1,1,89,0,13,150291.4,145756.92,145373.72,142911.33,133822.96714285715,51266.8180126053,138748.3042857143,37262.78296917847,140828.17733333333,27781.071250013087,1,0,0,454
2021-03-31,135695.54,380,0.1,1.0,2021,3,1,2,90,0,13,145348.63,141979.78,142676.97,142922.93,133764.63999999998,51251.207520630516,138746.51214285713,37262.44041214028,141619.95500000002,27551.564971972828,1,0,0,455
2021-04-01,142027.98,406,0.15,1.0,2021,4,2,3,91,0,13,135695.54,143838.49,139050.02,139681.45,132866.89142857143,51138.23718778395,138247.83857142858,37252.50794707126,140973.835,27452.151564655916,1,0,0,456
2021-04-02,111416.95999999999,329,0.2,1.0,2021,4,2,4,92,0,13,142027.98,20378.38,107880.04000000001,108351.63,132608.24714285714,51078.0401388887,138460.55,37265.940375130056,140944.39,27450.475446483375,1,0,0,457
2021-04-03,170640.68,477,0.15,1.0,2021,4,2,5,93,1,13,111416.95999999999,173730.27,162735.41,167473.88,145613.75857142857,19677.91226145145,138713.18714285715,37054.065143351334,139894.19100000002,27969.93239582702,1,0,0,458
2021-04-04,153160.91999999998,422,0.1,1.0,2021,4,2,6,94,1,13,170640.68,160785.53,159398.83,152194.32,145172.38857142857,18963.852960992608,139277.8492857143,37505.7764472734,140926.16533333334,28527.390724524652,1,0,0,459
2021-04-05,159263.32,446,0.25,1.0,2021,4,2,0,95,0,14,153160.91999999998,150291.4,148600.5,145697.68,144083.15857142856,18117.7068541767,138832.2842857143,37284.75545669392,142419.80833333332,27929.843396334065,1,0,0,460
2021-04-06,141673.86,406,0.05,1.0,2021,4,2,1,96,0,14,159263.32,145348.63,145756.92,147866.72,145364.86142857143,18929.26972436817,139593.9142857143,37607.156562764925,142146.12300000002,27715.27568371465,1,0,0,461
2021-04-07,141362.91,386,0.1,1.0,2021,4,2,2,97,0,14,141673.86,135695.54,141979.78,141439.88,144839.89428571428,18980.681443536978,139302.26714285713,37571.50070048902,141795.441,27650.23296898891,1,0,0,462
2021-04-08,135891.66,387,0.0,1.0,2021,4,2,3,98,0,14,141362.91,142027.98,143838.49,136957.05,145649.51857142855,18643.494720672625,139258.20500000002,37568.48068916639,141650.94866666666,27640.46221154187,1,0,0,463
2021-04-09,110477.25,311,0.1,1.0,2021,4,2,4,99,0,14,135891.66,111416.95999999999,20378.38,110534.19,144772.9014285714,18983.327910599557,138690.57428571428,37553.98512763487,141251.78,27634.06999533603,1,0,0,464
2021-04-10,157749.49,439,0.0,1.0,2021,4,2,5,100,1,14,110477.25,170640.68,173730.27,161919.69999999998,144638.65714285715,19259.833674403602,145126.20785714284,18713.007455935276,140219.6923333333,28199.225397326285,1,0,0,465
2021-04-11,156358.66,459,0.15,1.0,2021,4,2,6,101,1,14,157749.49,153160.91999999998,160785.53,154915.44,142797.05857142856,16821.095423359966,143984.72357142856,17265.371069858633,140912.77366666668,28371.264722376443,1,0,0,466
2021-04-12,144423.9,402,0.05,1.0,2021,4,2,0,102,0,15,156358.66,159263.32,150291.4,152828.42,143253.87857142856,17188.863281500464,143668.51857142858,16972.051469307047,142440.256,27909.12110647324,1,0,0,467
2021-04-13,147570.32,401,0.15,1.0,2021,4,2,1,103,0,15,144423.9,141673.86,145348.63,145373.72,141133.96142857143,15739.28482016199,143249.41142857142,16868.053181004387,141857.06266666666,27669.811047163486,1,0,0,468
2021-04-14,15716.6,41,0.0,0.35,2021,4,2,2,104,0,15,147570.32,141362.91,135695.54,142676.97,141976.31285714285,15929.630931010019,143408.1035714286,16899.742380941898,141612.22533333334,27582.63858584908,1,0,0,469
2021-04-15,145834.32,417,0.15,1.0,2021,4,2,3,105,0,15,15716.6,135891.66,142027.98,139050.02,124026.84,50346.089961298574,134838.1792857143,38159.82867528993,137041.83133333334,35796.60309697236,1,0,0,470
2021-04-16,107074.93,301,0.05,1.0,2021,4,2,4,106,0,15,145834.32,110477.25,111416.95999999999,107880.04000000001,125447.22,50874.097078399034,135110.06071428573,38228.49302045795,137057.18466666667,35800.39848633809,1,0,0,471
2021-04-17,170781.6,472,0.2,1.0,2021,4,2,5,107,1,15,107074.93,157749.49,170640.68,162735.41,124961.17428571428,51056.87984369783,134799.91571428571,38452.456854399665,135870.45,36195.585010953364,1,0,0,472
2021-04-18,148555.13,438,0.05,1.0,2021,4,2,6,108,1,15,170781.6,156358.66,153160.91999999998,159398.83,126822.90428571429,52664.037969236626,134809.98142857142,38462.57771353396,136928.16933333332,36751.076211107254,1,0,0,473
2021-04-19,153782.97,428,0.35,1.0,2021,4,2,0,109,0,16,148555.13,144423.9,159263.32,148600.5,125708.1142857143,52013.19518965866,134480.99642857144,38312.94762447051,138284.0056666667,36391.004055691046,1,0,0,474
2021-04-20,141429.76,412,0.1,1.0,2021,4,2,1,110,0,16,153782.97,147570.32,141673.86,145756.92,127045.12428571431,52690.35104792177,134089.54285714283,38067.47323791657,137985.591,36219.88656058782,1,0,0,475
2021-04-21,141056.05000000002,406,0.05,1.0,2021,4,2,2,111,0,16,141429.76,15716.6,141362.91,141979.78,126167.90142857144,52341.64372539119,134072.10714285713,38063.78796833267,137386.622,36001.483624186396,1,0,0,476
2021-04-22,142397.02,376,0.1,1.0,2021,4,2,3,112,0,16,141056.05000000002,145834.32,135891.66,143838.49,144073.53714285715,19217.051696976217,134050.18857142856,38059.354792697675,137135.14033333334,35946.75862914701,1,0,0,477
2021-04-23,110031.61,297,0.05,1.0,2021,4,2,4,113,0,16,142397.02,107074.93,110477.25,20378.38,143582.4942857143,19208.474463948492,134514.85714285713,38123.22538176053,137023.14366666667,35924.1971175745,1,0,0,478
2021-04-24,164965.39,470,0.05,1.0,2021,4,2,5,114,1,16,110031.61,170781.6,157749.49,173730.27,144004.87714285715,18282.066270550215,134483.02571428573,38145.01955972828,135958.20466666666,36244.30609810193,1,0,0,479
2021-04-25,158836.67,461,0.2,1.0,2021,4,2,6,115,1,16,164965.39,148555.13,156358.66,160785.53,143173.99000000002,16945.60553104057,134998.44714285716,38530.38727505946,136662.43466666667,36606.143124313945,1,0,0,480
2021-04-26,146622.75,429,0.1,1.0,2021,4,2,0,116,0,17,158836.67,153782.97,144423.9,150291.4,144642.7814285714,17908.01831647899,135175.44785714286,38641.59101727565,141277.711,29472.941297237518,1,0,0,481
2021-04-27,147121.35,436,0.15,1.0,2021,4,2,1,117,0,17,146622.75,141429.76,147570.32,145348.63,143619.89285714287,17498.742056481944,135332.50857142857,38686.51597616481,140374.127,28852.706039058416,1,0,0,482
2021-04-28,143264.35,390,0.15,1.0,2021,4,2,2,118,0,17,147121.35,141056.05000000002,15716.6,135695.54,144432.97714285715,17512.241523942324,135300.4392857143,38675.775656666374,139918.65433333334,28626.34228913939,1,0,0,483
2021-04-29,142175.43,406,0.2,1.0,2021,4,2,3,119,0,17,143264.35,142397.02,145834.32,142027.98,144748.44857142857,17461.08538089047,144410.99285714288,17643.263566597667,139684.41933333332,28567.228969310865,1,0,0,484
2021-04-30,110219.98,306,0.1,1.0,2021,4,2,4,120,0,17,142175.43,110031.61,107074.93,111416.95999999999,144716.79285714286,17466.258947492344,144149.64357142858,17647.657010515282,139578.646,28551.40359511892,1,0,0,485
2021-05-01,29096.96,75,0.2,0.45,2021,5,2,5,121,1,17,110219.98,164965.39,170781.6,170640.68,144743.70285714287,17403.947484003635,144374.29,17152.480271213837,138729.46066666668,29045.455490858363,1,0,0,486
2021-05-02,156727.95,439,0.2,1.0,2021,5,2,6,122,1,17,29096.96,158836.67,148555.13,153160.91999999998,125333.92714285715,44991.59380329869,134253.95857142858,33948.28624683535,134965.09333333335,35257.08888636876,1,0,0,487
2021-05-03,154452.17,423,0.25,1.0,2021,5,2,0,123,0,18,156727.95,146622.75,153782.97,159263.32,125032.68142857144,44736.22083410431,134837.73142857145,34281.75734240018,136475.45966666666,35183.98849128007,1,0,0,488
2021-05-04,143959.03,404,0.1,1.0,2021,5,2,1,124,0,18,154452.17,147121.35,141429.76,141673.86,126151.17000000001,45458.029831924825,134885.53142857144,34310.65955968261,135935.84266666666,34763.557304415495,1,0,0,489
2021-05-05,145807.53,436,0.1,1.0,2021,5,2,2,125,0,18,143959.03,143264.35,141056.05000000002,141362.91,125699.41000000002,45230.03735731563,135066.1935714286,34354.39976061544,135629.113,34646.73360255105,1,0,0,490
2021-05-06,142052.58,391,0.05,1.0,2021,5,2,3,126,0,18,145807.53,142175.43,142397.02,135891.66,126062.72142857143,45404.52085133684,135405.58500000002,34441.48604686158,135180.58666666667,34416.554500261336,1,0,0,491
2021-05-07,111434.71,321,0.25,1.0,2021,5,2,4,127,0,18,142052.58,110219.98,110031.61,110477.25,126045.17142857144,45397.278049911554,135380.98214285713,34436.23024963096,135193.21066666665,34419.087727218546,1,0,0,492
2021-05-08,166161.85,451,0.15,1.0,2021,5,2,5,128,1,18,111434.71,29096.96,164965.39,157749.49,126218.7042857143,45328.97386492657,135481.20357142857,34358.734261061414,134195.604,34666.92699522124,1,0,0,493
2021-05-09,153215.38,447,0.05,1.0,2021,5,2,6,129,1,18,166161.85,156727.95,158836.67,156358.66,145799.40285714288,17355.54959525498,135566.665,34439.10637747609,135204.61033333334,35155.07539529831,1,0,0,494
