date,store_id,store_type,assortment,sales,customers,promo,school_holiday,eid_period,day_of_week,open,competition_distance_m
2025-03-31,5,a,basic,13876.6,39,0,0,1,0,1,849.0
2025-04-01,5,a,basic,12498.14,40,0,0,1,1,1,849.0
2025-04-02,5,a,basic,12970.18,42,0,0,1,2,1,849.0
2025-04-03,5,a,basic,11378.32,34,1,0,0,3,1,849.0
2025-04-04,5,a,basic,7037.62,18,0,0,0,4,1,849.0
2025-04-05,5,a,basic,15937.2,56,1,0,0,5,1,849.0
2025-04-06,5,a,basic,12675.16,34,1,0,0,6,1,849.0
2025-04-07,5,a,basic,8825.17,26,0,0,0,0,1,849.0
2025-04-08,5,a,basic,13481.94,45,1,0,0,1,1,849.0
2025-04-09,5,a,basic,10066.49,34,0,0,0,2,1,849.0
2025-04-10,5,a,basic,9993.85,28,0,0,0,3,1,849.0
2025-04-11,5,a,basic,6617.68,21,0,0,0,4,1,849.0
2025-04-12,5,a,basic,12162.31,38,0,0,0,5,1,849.0
2025-04-13,5,a,basic,9976.77,35,0,0,0,6,1,849.0
2025-04-14,5,a,basic,3969.22,10,1,1,0,0,1,849.0
2025-04-15,5,a,basic,10073.03,33,0,0,0,1,1,849.0
2025-04-16,5,a,basic,9507.49,23,0,0,0,2,1,849.0
2025-04-17,5,a,basic,8619.98,21,0,0,0,3,1,849.0
2025-04-18,5,a,basic,7610.07,19,0,0,0,4,1,849.0
2025-04-19,5,a,basic,11996.85,35,0,0,0,5,1,849.0
2025-04-20,5,a,basic,10483.37,30,0,0,0,6,1,849.0
2025-04-21,5,a,basic,10702.42,32,0,0,0,0,1,849.0
2025-04-22,5,a,basic,9363.6,31,0,0,0,1,1,849.0
2025-04-23,5,a,basic,9955.79,29,0,0,0,2,1,849.0
2025-04-24,5,a,basic,14797.45,38,1,0,0,3,1,849.0
2025-04-25,5,a,basic,7406.5,18,0,0,0,4,1,849.0
2025-04-26,5,a,basic,10573.19,26,0,0,0,5,1,849.0
2025-04-27,5,a,basic,9932.21,24,0,0,0,6,1,849.0
2025-04-28,5,a,basic,12368.09,40,1,0,0,0,1,849.0
2025-04-29,5,a,basic,9973.58,29,0,0,0,1,1,849.0
2025-04-30,5,a,basic,9668.31,30,0,0,0,2,1,849.0
2025-05-01,5,a,basic,0.0,0,0,1,0,3,0,849.0
2025-05-02,5,a,basic,8013.94,27,0,0,0,4,1,849.0
2025-05-03,5,a,basic,10457.86,28,0,0,0,5,1,849.0
2025-05-04,5,a,basic,10857.46,29,0,0,0,6,1,849.0
2025-05-05,5,a,basic,11030.68,27,0,0,0,0,1,849.0
2025-05-06,5,a,basic,8528.08,29,0,0,0,1,1,849.0
2025-05-07,5,a,basic,9000.1,21,0,0,0,2,1,849.0
2025-05-08,5,a,basic,9973.42,34,0,0,0,3,1,849.0
2025-05-09,5,a,basic,7376.26,18,0,0,0,4,1,849.0
2025-05-10,5,a,basic,11369.02,30,0,0,0,5,1,849.0
2025-05-11,5,a,basic,10596.34,27,0,0,0,6,1,849.0
2025-05-12,5,a,basic,8477.7,23,0,0,0,0,1,849.0
2025-05-13,5,a,basic,9885.64,31,0,0,0,1,1,849.0
2025-05-14,5,a,basic,11053.01,34,0,0,0,2,1,849.0
2025-05-15,5,a,basic,10717.65,29,0,0,0,3,1,849.0
2025-05-16,5,a,basic,6592.34,20,0,0,0,4,1,849.0
2025-05-17,5,a,basic,10238.64,24,0,0,0,5,1,849.0
2025-05-18,5,a,basic,10511.59,29,0,0,0,6,1,849.0
2025-05-19,5,a,basic,11086.94,29,0,0,0,0,1,849.0
2025-05-20,5,a,basic,9233.74,31,0,0,0,1,1,849.0
2025-05-21,5,a,basic,10847.84,27,0,0,0,2,1,849.0
2025-05-22,5,a,basic,9760.8,26,0,0,0,3,1,849.0
2025-05-23,5,a,basic,9411.69,31,1,0,0,4,1,849.0
2025-05-24,5,a,basic,12758.31,40,0,0,0,5,1,849.0
2025-05-25,5,a,basic,11020.28,37,0,0,0,6,1,849.0
2025-05-26,5,a,basic,10330.9,35,0,0,0,0,1,849.0
2025-05-27,5,a,basic,10303.99,29,0,0,0,1,1,849.0
2025-05-28,5,a,basic,8312.9,28,0,0,0,2,1,849.0
2025-05-29,5,a,basic,7716.88,24,0,0,0,3,1,849.0
2025-05-30,5,a,basic,9908.63,25,1,0,0,4,1,849.0
2025-05-31,5,a,basic,13424.51,45,1,0,0,5,1,849.0
2025-06-01,5,a,basic,13616.45,37,1,0,0,6,1,849.0
2025-06-02,5,a,basic,9693.52,27,0,0,0,0,1,849.0
2025-06-03,5,a,basic,14136.36,40,0,0,1,1,1,849.0
2025-06-04,5,a,basic,13012.16,38,0,0,1,2,1,849.0
2025-06-05,5,a,basic,14845.31,38,0,0,1,3,1,849.0
2025-06-06,5,a,basic,2722.89,7,0,0,1,4,1,849.0
2025-06-07,5,a,basic,14910.72,38,0,0,1,5,1,849.0
2025-06-08,5,a,basic,19394.77,62,1,0,1,6,1,849.0
2025-06-09,5,a,basic,12082.35,42,0,0,1,0,1,849.0
2025-06-10,5,a,basic,10767.7,34,0,0,0,1,1,849.0
2025-06-11,5,a,basic,10114.46,29,0,0,0,2,1,849.0
2025-06-12,5,a,basic,8967.31,21,0,0,0,3,1,849.0
2025-06-13,5,a,basic,7329.07,21,0,0,0,4,1,849.0
2025-06-14,5,a,basic,11732.07,32,0,0,0,5,1,849.0
2025-06-15,5,a,basic,11258.86,32,0,0,0,6,1,849.0
2025-06-16,5,a,basic,12103.45,33,1,0,0,0,1,849.0
2025-06-17,5,a,basic,10228.97,27,0,0,0,1,1,849.0
2025-06-18,5,a,basic,9431.87,24,0,0,0,2,1,849.0
2025-06-19,5,a,basic,12307.84,41,1,0,0,3,1,849.0
2025-06-20,5,a,basic,6971.75,16,0,0,0,4,1,849.0
2025-06-21,5,a,basic,8857.98,24,0,0,0,5,1,849.0
2025-06-22,5,a,basic,10320.74,32,0,0,0,6,1,849.0
2025-06-23,5,a,basic,10558.56,27,0,0,0,0,1,849.0
2025-06-24,5,a,basic,10295.15,26,0,0,0,1,1,849.0
2025-06-25,5,a,basic,9390.4,31,0,0,0,2,1,849.0
2025-06-26,5,a,basic,8858.29,27,0,0,0,3,1,849.0
2025-06-27,5,a,basic,8413.11,23,0,0,0,4,1,849.0
2025-06-28,5,a,basic,10361.14,35,0,0,0,5,1,849.0
2025-06-29,5,a,basic,10883.28,32,0,0,0,6,1,849.0
2025-06-30,5,a,basic,10192.45,33,0,0,0,0,1,849.0
2025-07-01,5,a,basic,6424.96,20,0,0,0,1,1,849.0
2025-07-02,5,a,basic,5664.99,17,0,0,0,2,1,849.0
2025-07-03,5,a,basic,6546.1,16,1,0,0,3,1,849.0
2025-07-04,5,a,basic,5239.6,14,1,0,0,4,1,849.0
2025-07-05,5,a,basic,6591.32,21,0,0,0,5,1,849.0
2025-07-06,5,a,basic,6232.11,22,0,0,0,6,1,849.0
2025-07-07,5,a,basic,6224.98,17,0,0,0,0,1,849.0
2025-07-08,5,a,basic,6009.42,16,0,0,0,1,1,849.0
2025-07-09,5,a,basic,6057.8,20,0,0,0,2,1,849.0
2025-07-10,5,a,basic,6855.04,20,1,0,0,3,1,849.0
2025-07-11,5,a,basic,4807.86,12,0,0,0,4,1,849.0
2025-07-12,5,a,basic,7115.94,19,0,0,0,5,1,849.0
2025-07-13,5,a,basic,7066.27,24,0,0,0,6,1,849.0
2025-07-14,5,a,basic,5152.51,15,0,0,0,0,1,849.0
2025-07-15,5,a,basic,6729.22,19,0,0,0,1,1,849.0
2025-07-16,5,a,basic,5613.77,16,0,0,0,2,1,849.0
2025-07-17,5,a,basic,5475.44,17,0,0,0,3,1,849.0
2025-07-18,5,a,basic,4762.23,16,0,0,0,4,1,849.0
2025-07-19,5,a,basic,6148.98,15,0,0,0,5,1,849.0
2025-07-20,5,a,basic,5387.19,15,0,0,0,6,1,849.0
2025-07-21,5,a,basic,6369.95,20,0,0,0,0,1,849.0
2025-07-22,5,a,basic,6223.0,18,0,0,0,1,1,849.0
2025-07-23,5,a,basic,5779.61,17,0,0,0,2,1,849.0
2025-07-24,5,a,basic,6371.7,16,0,0,0,3,1,849.0
2025-07-25,5,a,basic,4137.07,11,0,0,0,4,1,849.0
2025-07-26,5,a,basic,6665.96,19,0,0,0,5,1,849.0
2025-07-27,5,a,basic,6837.57,20,0,0,0,6,1,849.0
2025-07-28,5,a,basic,8952.47,24,1,0,0,0,1,849.0
2025-07-29,5,a,basic,5599.29,15,0,0,0,1,1,849.0
2025-07-30,5,a,basic,5432.79,19,0,0,0,2,1,849.0
2025-07-31,5,a,basic,5169.42,12,0,0,0,3,1,849.0
2025-08-01,5,a,basic,4073.04,13,0,0,0,4,1,849.0
2025-08-02,5,a,basic,7079.27,23,0,0,0,5,1,849.0
2025-08-03,5,a,basic,6748.28,17,0,0,0,6,1,849.0
2025-08-04,5,a,basic,5985.37,19,0,0,0,0,1,849.0
2025-08-05,5,a,basic,5990.9,18,0,0,0,1,1,849.0
2025-08-06,5,a,basic,6263.07,20,0,0,0,2,1,849.0
2025-08-07,5,a,basic,5315.19,18,0,0,0,3,1,849.0
2025-08-08,5,a,basic,3950.57,10,0,0,0,4,1,849.0
2025-08-09,5,a,basic,6247.2,15,0,0,0,5,1,849.0
2025-08-10,5,a,basic,6171.79,20,0,0,0,6,1,849.0
2025-08-11,5,a,basic,6702.01,18,0,0,0,0,1,849.0
2025-08-12,5,a,basic,5853.28,20,0,0,0,1,1,849.0
2025-08-13,5,a,basic,6048.95,18,0,0,0,2,1,849.0
2025-08-14,5,a,basic,5356.16,14,0,0,0,3,1,849.0
2025-08-15,5,a,basic,1420.88,3,0,1,0,4,1,849.0
2025-08-16,5,a,basic,7595.48,19,0,0,0,5,1,849.0
2025-08-17,5,a,basic,6464.44,19,0,0,0,6,1,849.0
2025-08-18,5,a,basic,4943.48,13,0,0,0,0,1,849.0
2025-08-19,5,a,basic,5363.84,12,0,0,0,1,1,849.0
2025-08-20,5,a,basic,6212.27,14,0,0,0,2,1,849.0
2025-08-21,5,a,basic,6162.2,21,0,0,0,3,1,849.0
2025-08-22,5,a,basic,4795.42,16,0,0,0,4,1,849.0
2025-08-23,5,a,basic,6143.66,20,0,0,0,5,1,849.0
2025-08-24,5,a,basic,6607.32,23,0,0,0,6,1,849.0
2025-08-25,5,a,basic,6007.12,20,0,0,0,0,1,849.0
2025-08-26,5,a,basic,6276.92,21,0,0,0,1,1,849.0
2025-08-27,5,a,basic,6919.72,20,0,0,0,2,1,849.0
2025-08-28,5,a,basic,6248.69,15,0,0,0,3,1,849.0
2025-08-29,5,a,basic,4641.47,14,0,0,0,4,1,849.0
2025-08-30,5,a,basic,7326.46,25,0,0,0,5,1,849.0
2025-08-31,5,a,basic,8311.78,23,1,0,0,6,1,849.0
2025-09-01,5,a,basic,7343.37,24,0,0,0,0,1,849.0
2025-09-02,5,a,basic,8452.84,21,0,0,0,1,1,849.0
2025-09-03,5,a,basic,7515.26,18,0,0,0,2,1,849.0
2025-09-04,5,a,basic,8483.2,21,0,0,0,3,1,849.0
2025-09-05,5,a,basic,5674.09,15,0,0,0,4,1,849.0
2025-09-06,5,a,basic,11019.92,26,1,0,0,5,1,849.0
2025-09-07,5,a,basic,7807.26,27,0,0,0,6,1,849.0
2025-09-08,5,a,basic,7787.96,21,0,0,0,0,1,849.0
2025-09-09,5,a,basic,8542.66,28,0,0,0,1,1,849.0
2025-09-10,5,a,basic,7748.83,21,0,0,0,2,1,849.0
2025-09-11,5,a,basic,8062.09,28,0,0,0,3,1,849.0
2025-09-12,5,a,basic,5780.07,15,0,0,0,4,1,849.0
2025-09-13,5,a,basic,8394.94,21,0,0,0,5,1,849.0
2025-09-14,5,a,basic,7720.29,18,0,0,0,6,1,849.0
2025-09-15,5,a,basic,8721.16,22,0,0,0,0,1,849.0
2025-09-16,5,a,basic,7991.2,27,0,0,0,1,1,849.0
2025-09-17,5,a,basic,8362.29,26,0,0,0,2,1,849.0
2025-09-18,5,a,basic,8837.29,29,0,0,0,3,1,849.0
2025-09-19,5,a,basic,5666.32,16,0,0,0,4,1,849.0
2025-09-20,5,a,basic,7861.53,18,0,0,0,5,1,849.0
2025-09-21,5,a,basic,8636.71,25,0,0,0,6,1,849.0
2025-09-22,5,a,basic,8504.84,26,0,0,0,0,1,849.0
2025-09-23,5,a,basic,7981.7,20,0,0,0,1,1,849.0
2025-09-24,5,a,basic,9211.07,32,0,0,0,2,1,849.0
2025-09-25,5,a,basic,8048.91,28,0,0,0,3,1,849.0
2025-09-26,5,a,basic,6219.31,21,0,0,0,4,1,849.0
2025-09-27,5,a,basic,8226.98,21,0,0,0,5,1,849.0
2025-09-28,5,a,basic,9185.05,29,0,0,0,6,1,849.0
2025-09-29,5,a,basic,8589.2,21,0,0,0,0,1,849.0
2025-09-30,5,a,basic,8164.91,26,0,0,0,1,1,849.0
2025-10-01,5,a,basic,8530.65,25,0,0,0,2,1,849.0
2025-10-02,5,a,basic,12523.54,41,1,0,0,3,1,849.0
2025-10-03,5,a,basic,6886.55,22,0,0,0,4,1,849.0
2025-10-04,5,a,basic,10388.32,36,0,0,0,5,1,849.0
2025-10-05,5,a,basic,10741.09,33,0,0,0,6,1,849.0
2025-10-06,5,a,basic,9706.66,33,0,0,0,0,1,849.0
2025-10-07,5,a,basic,7850.79,19,0,0,0,1,1,849.0
2025-10-08,5,a,basic,9147.78,28,0,0,0,2,1,849.0
2025-10-09,5,a,basic,9543.94,32,0,0,0,3,1,849.0
2025-10-10,5,a,basic,6239.43,19,0,0,0,4,1,849.0
2025-10-11,5,a,basic,11035.41,38,0,0,0,5,1,849.0
2025-10-12,5,a,basic,9114.84,29,0,0,0,6,1,849.0
2025-10-13,5,a,basic,12507.61,44,1,0,0,0,1,849.0
2025-10-14,5,a,basic,12036.33,33,1,0,0,1,1,849.0
2025-10-15,5,a,basic,7983.77,26,0,0,0,2,1,849.0
2025-10-16,5,a,basic,10118.65,30,0,0,0,3,1,849.0
2025-10-17,5,a,basic,6930.22,17,0,0,0,4,1,849.0
2025-10-18,5,a,basic,10691.35,31,0,0,0,5,1,849.0
2025-10-19,5,a,basic,12715.16,35,1,0,0,6,1,849.0
2025-10-20,5,a,basic,10525.74,32,0,0,0,0,1,849.0
2025-10-21,5,a,basic,10950.97,26,0,0,0,1,1,849.0
2025-10-22,5,a,basic,8731.83,25,0,0,0,2,1,849.0
2025-10-23,5,a,basic,7315.65,23,0,0,0,3,1,849.0
2025-10-24,5,a,basic,9442.67,24,1,0,0,4,1,849.0
2025-10-25,5,a,basic,11253.06,27,0,0,0,5,1,849.0
2025-10-26,5,a,basic,12795.41,39,1,0,0,6,1,849.0
2025-10-27,5,a,basic,10541.26,26,0,0,0,0,1,849.0
2025-10-28,5,a,basic,9247.34,28,0,0,0,1,1,849.0
2025-10-29,5,a,basic,7932.66,20,0,0,0,2,1,849.0
2025-10-30,5,a,basic,10091.48,31,0,0,0,3,1,849.0
2025-10-31,5,a,basic,7543.31,25,0,0,0,4,1,849.0
2025-11-01,5,a,basic,10829.03,33,0,0,0,5,1,849.0
2025-11-02,5,a,basic,9989.12,29,0,0,0,6,1,849.0
2025-11-03,5,a,basic,9257.04,25,0,0,0,0,1,849.0
2025-11-04,5,a,basic,9273.84,25,0,0,0,1,1,849.0
2025-11-05,5,a,basic,11465.73,27,1,0,0,2,1,849.0
2025-11-06,5,a,basic,9071.37,27,0,0,0,3,1,849.0
2025-11-07,5,a,basic,8212.24,20,0,0,0,4,1,849.0
2025-11-08,5,a,basic,8940.35,30,0,0,0,5,1,849.0
2025-11-09,5,a,basic,9924.85,28,0,0,0,6,1,849.0
2025-11-10,5,a,basic,9349.09,24,0,0,0,0,1,849.0
2025-11-11,5,a,basic,8657.73,23,0,0,0,1,1,849.0
2025-11-12,5,a,basic,8900.45,23,0,0,0,2,1,849.0
2025-11-13,5,a,basic,7114.32,20,0,0,0,3,1,849.0
2025-11-14,5,a,basic,7112.63,19,0,0,0,4,1,849.0
2025-11-15,5,a,basic,11192.66,37,0,0,0,5,1,849.0
2025-11-16,5,a,basic,9747.43,30,0,0,0,6,1,849.0
2025-11-17,5,a,basic,9733.7,31,0,0,0,0,1,849.0
2025-11-18,5,a,basic,9355.64,25,0,0,0,1,1,849.0
2025-11-19,5,a,basic,8033.78,24,0,0,0,2,1,849.0
2025-11-20,5,a,basic,8943.59,28,0,0,0,3,1,849.0
2025-11-21,5,a,basic,5679.69,14,0,0,0,4,1,849.0
2025-11-22,5,a,basic,9303.93,33,0,0,0,5,1,849.0
2025-11-23,5,a,basic,10256.83,24,0,0,0,6,1,849.0
2025-11-24,5,a,basic,9364.82,27,0,0,0,0,1,849.0
2025-11-25,5,a,basic,9250.62,24,0,0,0,1,1,849.0
2025-11-26,5,a,basic,9094.55,26,0,0,0,2,1,849.0
2025-11-27,5,a,basic,8976.79,25,0,0,0,3,1,849.0
2025-11-28,5,a,basic,6520.14,16,0,0,0,4,1,849.0
2025-11-29,5,a,basic,10075.43,24,0,0,0,5,1,849.0
2025-11-30,5,a,basic,9208.86,24,0,0,0,6,1,849.0
2025-12-01,5,a,basic,8495.39,22,0,0,0,0,1,849.0
2025-12-02,5,a,basic,8064.63,26,0,0,0,1,1,849.0
2025-12-03,5,a,basic,8276.13,21,0,0,0,2,1,849.0
2025-12-04,5,a,basic,8201.26,26,0,0,0,3,1,849.0
2025-12-05,5,a,basic,5920.55,14,0,0,0,4,1,849.0
2025-12-06,5,a,basic,10072.56,25,0,0,0,5,1,849.0
2025-12-07,5,a,basic,8882.12,29,0,0,0,6,1,849.0
2025-12-08,5,a,basic,10332.27,36,0,0,0,0,1,849.0
2025-12-09,5,a,basic,8457.6,21,0,0,0,1,1,849.0
2025-12-10,5,a,basic,8617.47,28,0,0,0,2,1,849.0
2025-12-11,5,a,basic,7551.99,21,0,0,0,3,1,849.0
2025-12-12,5,a,basic,5388.9,15,0,0,0,4,1,849.0
2025-12-13,5,a,basic,9545.01,30,0,0,0,5,1,849.0
2025-12-14,5,a,basic,8121.37,22,0,0,0,6,1,849.0
2025-12-15,5,a,basic,8792.37,30,0,0,0,0,1,849.0
2025-12-16,5,a,basic,0.0,0,0,1,0,1,0,849.0
2025-12-17,5,a,basic,7682.67,23,0,0,0,2,1,849.0
2025-12-18,5,a,basic,8472.94,20,0,0,0,3,1,849.0
2025-12-19,5,a,basic,5467.26,14,0,0,0,4,1,849.0
2025-12-20,5,a,basic,11109.77,28,0,0,0,5,1,849.0
2025-12-21,5,a,basic,9021.68,21,0,0,0,6,1,849.0
2025-12-22,5,a,basic,8845.83,27,0,0,0,0,1,849.0
2025-12-23,5,a,basic,8515.1,23,0,0,0,1,1,849.0
2025-12-24,5,a,basic,8266.17,28,0,0,0,2,1,849.0
2025-12-25,5,a,basic,0.0,0,0,1,0,3,0,849.0
2025-12-26,5,a,basic,6047.91,19,0,0,0,4,1,849.0
2025-12-27,5,a,basic,10051.38,34,0,0,0,5,1,849.0
2025-12-28,5,a,basic,8034.24,20,0,0,0,6,1,849.0
2025-12-29,5,a,basic,8112.92,19,0,0,0,0,1,849.0
2025-12-30,5,a,basic,8217.04,22,0,0,0,1,1,849.0
2025-12-31,5,a,basic,7023.31,17,0,0,0,2,1,849.0
2020-01-01,6,a,extended,1182.1,3,0,1,0,2,1,2816.0
2020-01-02,6,a,extended,3221.16,8,0,0,0,3,1,2816.0
2020-01-03,6,a,extended,3866.04,11,1,0,0,4,1,2816.0
2020-01-04,6,a,extended,4082.49,11,0,0,0,5,1,2816.0
2020-01-05,6,a,extended,4164.7,10,0,0,0,6,1,2816.0
2020-01-06,6,a,extended,3126.8,8,0,0,0,0,1,2816.0
2020-01-07,6,a,extended,2874.13,8,0,0,0,1,1,2816.0
2020-01-08,6,a,extended,3541.85,8,0,0,0,2,1,2816.0
2020-01-09,6,a,extended,3638.86,9,0,0,0,3,1,2816.0
2020-01-10,6,a,extended,2681.02,8,0,0,0,4,1,2816.0
2020-01-11,6,a,extended,4530.13,14,0,0,0,5,1,2816.0
2020-01-12,6,a,extended,3960.15,11,0,0,0,6,1,2816.0
2020-01-13,6,a,extended,3364.36,11,0,0,0,0,1,2816.0
2020-01-14,6,a,extended,3653.77,10,0,0,0,1,1,2816.0
2020-01-15,6,a,extended,3576.48,11,0,0,0,2,1,2816.0
2020-01-16,6,a,extended,3523.75,8,0,0,0,3,1,2816.0
2020-01-17,6,a,extended,2509.26,8,0,0,0,4,1,2816.0
2020-01-18,6,a,extended,3892.79,11,0,0,0,5,1,2816.0
2020-01-19,6,a,extended,4043.15,11,0,0,0,6,1,2816.0
2020-01-20,6,a,extended,5273.13,16,1,0,0,0,1,2816.0
2020-01-21,6,a,extended,3673.79,11,0,0,0,1,1,2816.0
2020-01-22,6,a,extended,3385.35,9,0,0,0,2,1,2816.0
2020-01-23,6,a,extended,3425.64,11,0,0,0,3,1,2816.0
2020-01-24,6,a,extended,2636.06,6,0,0,0,4,1,2816.0
2020-01-25,6,a,extended,4498.91,14,1,0,0,5,1,2816.0
2020-01-26,6,a,extended,4568.9,12,1,0,0,6,1,2816.0
2020-01-27,6,a,extended,3739.63,12,0,0,0,0,1,2816.0
2020-01-28,6,a,extended,3536.26,10,0,0,0,1,1,2816.0
2020-01-29,6,a,extended,3386.43,8,0,0,0,2,1,2816.0
2020-01-30,6,a,extended,3046.68,10,0,0,0,3,1,2816.0
2020-01-31,6,a,extended,2557.68,8,0,0,0,4,1,2816.0
2020-02-01,6,a,extended,4433.01,11,0,0,0,5,1,2816.0
2020-02-02,6,a,extended,2913.29,9,0,0,0,6,1,2816.0
2020-02-03,6,a,extended,3449.08,10,0,0,0,0,1,2816.0
2020-02-04,6,a,extended,3502.19,11,1,0,0,1,1,2816.0
2020-02-05,6,a,extended,3476.53,10,0,0,0,2,1,2816.0
2020-02-06,6,a,extended,3423.51,11,0,0,0,3,1,2816.0
2020-02-07,6,a,extended,2574.11,6,0,0,0,4,1,2816.0
2020-02-08,6,a,extended,4116.53,13,0,0,0,5,1,2816.0
2020-02-09,6,a,extended,3346.82,9,0,0,0,6,1,2816.0
2020-02-10,6,a,extended,3535.83,10,0,0,0,0,1,2816.0
2020-02-11,6,a,extended,4008.85,13,0,0,0,1,1,2816.0
2020-02-12,6,a,extended,3115.18,8,0,0,0,2,1,2816.0
2020-02-13,6,a,extended,3939.73,12,0,0,0,3,1,2816.0
2020-02-14,6,a,extended,3091.69,10,0,0,0,4,1,2816.0
2020-02-15,6,a,extended,3458.19,12,0,0,0,5,1,2816.0
2020-02-16,6,a,extended,4074.77,11,0,0,0,6,1,2816.0
2020-02-17,6,a,extended,3694.57,12,0,0,0,0,1,2816.0
2020-02-18,6,a,extended,3369.41,8,0,0,0,1,1,2816.0
2020-02-19,6,a,extended,3012.16,10,0,0,0,2,1,2816.0
2020-02-20,6,a,extended,2916.58,8,0,0,0,3,1,2816.0
2020-02-21,6,a,extended,0.0,0,0,1,0,4,0,2816.0
2020-02-22,6,a,extended,4641.39,12,0,0,0,5,1,2816.0
2020-02-23,6,a,extended,3737.69,11,0,0,0,6,1,2816.0
2020-02-24,6,a,extended,3445.73,11,0,0,0,0,1,2816.0
2020-02-25,6,a,extended,5238.52,16,1,0,0,1,1,2816.0
2020-02-26,6,a,extended,3890.53,9,0,0,0,2,1,2816.0
2020-02-27,6,a,extended,3178.67,10,0,0,0,3,1,2816.0
2020-02-28,6,a,extended,2222.68,6,0,0,0,4,1,2816.0
2020-02-29,6,a,extended,3631.61,8,0,0,0,5,1,2816.0
2020-03-01,6,a,extended,6058.95,16,1,0,0,6,1,2816.0
2020-03-02,6,a,extended,4360.76,14,0,0,0,0,1,2816.0
2020-03-03,6,a,extended,3832.02,9,0,0,0,1,1,2816.0
2020-03-04,6,a,extended,4848.31,12,0,0,0,2,1,2816.0
2020-03-05,6,a,extended,4155.6,13,0,0,0,3,1,2816.0
2020-03-06,6,a,extended,3176.52,8,0,0,0,4,1,2816.0
2020-03-07,6,a,extended,4175.2,12,0,0,0,5,1,2816.0
2020-03-08,6,a,extended,4559.9,11,0,0,0,6,1,2816.0
2020-03-09,6,a,extended,6122.55,17,1,0,0,0,1,2816.0
2020-03-10,6,a,extended,4592.48,12,0,0,0,1,1,2816.0
2020-03-11,6,a,extended,3189.01,10,0,0,0,2,1,2816.0
2020-03-12,6,a,extended,3567.47,12,0,0,0,3,1,2816.0
2020-03-13,6,a,extended,2999.22,9,0,0,0,4,1,2816.0
2020-03-14,6,a,extended,4566.31,11,0,0,0,5,1,2816.0
2020-03-15,6,a,extended,4945.32,13,0,0,0,6,1,2816.0
2020-03-16,6,a,extended,4199.69,11,0,0,0,0,1,2816.0
2020-03-17,6,a,extended,4424.55,13,0,0,0,1,1,2816.0
2020-03-18,6,a,extended,4107.98,11,0,0,0,2,1,2816.0
2020-03-19,6,a,extended,4244.21,10,0,0,0,3,1,2816.0
2020-03-20,6,a,extended,3092.77,10,0,0,0,4,1,2816.0
2020-03-21,6,a,extended,5239.1,15,0,0,0,5,1,2816.0
2020-03-22,6,a,extended,4730.32,15,0,0,0,6,1,2816.0
2020-03-23,6,a,extended,4880.18,11,0,0,0,0,1,2816.0
2020-03-24,6,a,extended,3772.04,12,0,0,0,1,1,2816.0
2020-03-25,6,a,extended,3997.34,10,0,0,0,2,1,2816.0
2020-03-26,6,a,extended,1333.9,4,0,1,0,3,1,2816.0
2020-03-27,6,a,extended,2928.81,6,0,0,0,4,1,2816.0
2020-03-28,6,a,extended,4612.75,11,0,0,0,5,1,2816.0
2020-03-29,6,a,extended,4482.49,11,0,0,0,6,1,2816.0
2020-03-30,6,a,extended,5511.59,13,1,0,0,0,1,2816.0
2020-03-31,6,a,extended,4521.3,15,0,0,0,1,1,2816.0
2020-04-01,6,a,extended,4693.95,11,1,0,0,2,1,2816.0
2020-04-02,6,a,extended,3694.46,12,0,0,0,3,1,2816.0
2020-04-03,6,a,extended,3291.28,9,0,0,0,4,1,2816.0
2020-04-04,6,a,extended,5619.62,18,0,0,0,5,1,2816.0
2020-04-05,6,a,extended,5906.6,19,1,0,0,6,1,2816.0
2020-04-06,6,a,extended,4178.93,14,0,0,0,0,1,2816.0
2020-04-07,6,a,extended,4435.76,11,0,0,0,1,1,2816.0
2020-04-08,6,a,extended,4337.16,11,0,0,0,2,1,2816.0
2020-04-09,6,a,extended,3690.98,10,0,0,0,3,1,2816.0
2020-04-10,6,a,extended,3240.16,10,0,0,0,4,1,2816.0
2020-04-11,6,a,extended,5331.11,16,0,0,0,5,1,2816.0
2020-04-12,6,a,extended,4858.48,16,0,0,0,6,1,2816.0
2020-04-13,6,a,extended,3494.86,12,0,0,0,0,1,2816.0
2020-04-14,6,a,extended,0.0,0,0,1,0,1,0,2816.0
2020-04-15,6,a,extended,4329.9,10,0,0,0,2,1,2816.0
2020-04-16,6,a,extended,3464.83,10,0,0,0,3,1,2816.0
2020-04-17,6,a,extended,3170.66,7,0,0,0,4,1,2816.0
2020-04-18,6,a,extended,5242.92,15,0,0,0,5,1,2816.0
2020-04-19,6,a,extended,4618.33,16,0,0,0,6,1,2816.0
2020-04-20,6,a,extended,4326.42,13,0,0,0,0,1,2816.0
2020-04-21,6,a,extended,3795.98,12,0,0,0,1,1,2816.0
2020-04-22,6,a,extended,4597.57,15,0,0,0,2,1,2816.0
2020-04-23,6,a,extended,3706.74,10,0,0,0,3,1,2816.0
2020-04-24,6,a,extended,2889.98,8,0,0,0,4,1,2816.0
2020-04-25,6,a,extended,4815.02,12,0,0,0,5,1,2816.0
2020-04-26,6,a,extended,4685.88,11,0,0,0,6,1,2816.0
2020-04-27,6,a,extended,5279.05,18,1,0,0,0,1,2816.0
2020-04-28,6,a,extended,4719.44,13,0,0,0,1,1,2816.0
